./1k/sort_and_index_bam_using_samtools.bam	reads	None	2022
./1k/sort_and_index_bam_using_samtools.bam	read_len	150	2022
./1k/sort_and_index_bam_using_samtools.bam	q05	1	15
./1k/sort_and_index_bam_using_samtools.bam	q25	1	17
./1k/sort_and_index_bam_using_samtools.bam	q50	1	17
./1k/sort_and_index_bam_using_samtools.bam	q75	1	18
./1k/sort_and_index_bam_using_samtools.bam	q95	1	20
./1k/sort_and_index_bam_using_samtools.bam	q05	2	15
./1k/sort_and_index_bam_using_samtools.bam	q25	2	17
./1k/sort_and_index_bam_using_samtools.bam	q50	2	17
./1k/sort_and_index_bam_using_samtools.bam	q75	2	18
./1k/sort_and_index_bam_using_samtools.bam	q95	2	20
./1k/sort_and_index_bam_using_samtools.bam	q05	3	15
./1k/sort_and_index_bam_using_samtools.bam	q25	3	16
./1k/sort_and_index_bam_using_samtools.bam	q50	3	17
./1k/sort_and_index_bam_using_samtools.bam	q75	3	18
./1k/sort_and_index_bam_using_samtools.bam	q95	3	20
./1k/sort_and_index_bam_using_samtools.bam	q05	4	15
./1k/sort_and_index_bam_using_samtools.bam	q25	4	17
./1k/sort_and_index_bam_using_samtools.bam	q50	4	17
./1k/sort_and_index_bam_using_samtools.bam	q75	4	18
./1k/sort_and_index_bam_using_samtools.bam	q95	4	20
./1k/sort_and_index_bam_using_samtools.bam	q05	5	15
./1k/sort_and_index_bam_using_samtools.bam	q25	5	17
./1k/sort_and_index_bam_using_samtools.bam	q50	5	17
./1k/sort_and_index_bam_using_samtools.bam	q75	5	18
./1k/sort_and_index_bam_using_samtools.bam	q95	5	20
./1k/sort_and_index_bam_using_samtools.bam	q05	6	15
./1k/sort_and_index_bam_using_samtools.bam	q25	6	17
./1k/sort_and_index_bam_using_samtools.bam	q50	6	17
./1k/sort_and_index_bam_using_samtools.bam	q75	6	18
./1k/sort_and_index_bam_using_samtools.bam	q95	6	20
./1k/sort_and_index_bam_using_samtools.bam	q05	7	15
./1k/sort_and_index_bam_using_samtools.bam	q25	7	17
./1k/sort_and_index_bam_using_samtools.bam	q50	7	17
./1k/sort_and_index_bam_using_samtools.bam	q75	7	18
./1k/sort_and_index_bam_using_samtools.bam	q95	7	20
./1k/sort_and_index_bam_using_samtools.bam	q05	8	15
./1k/sort_and_index_bam_using_samtools.bam	q25	8	17
./1k/sort_and_index_bam_using_samtools.bam	q50	8	17
./1k/sort_and_index_bam_using_samtools.bam	q75	8	18
./1k/sort_and_index_bam_using_samtools.bam	q95	8	20
./1k/sort_and_index_bam_using_samtools.bam	q05	9	15
./1k/sort_and_index_bam_using_samtools.bam	q25	9	17
./1k/sort_and_index_bam_using_samtools.bam	q50	9	17
./1k/sort_and_index_bam_using_samtools.bam	q75	9	18
./1k/sort_and_index_bam_using_samtools.bam	q95	9	20
./1k/sort_and_index_bam_using_samtools.bam	q05	10	15
./1k/sort_and_index_bam_using_samtools.bam	q25	10	17
./1k/sort_and_index_bam_using_samtools.bam	q50	10	17
./1k/sort_and_index_bam_using_samtools.bam	q75	10	18
./1k/sort_and_index_bam_using_samtools.bam	q95	10	20
./1k/sort_and_index_bam_using_samtools.bam	q05	11	15
./1k/sort_and_index_bam_using_samtools.bam	q25	11	17
./1k/sort_and_index_bam_using_samtools.bam	q50	11	17
./1k/sort_and_index_bam_using_samtools.bam	q75	11	18
./1k/sort_and_index_bam_using_samtools.bam	q95	11	20
./1k/sort_and_index_bam_using_samtools.bam	q05	12	15
./1k/sort_and_index_bam_using_samtools.bam	q25	12	17
./1k/sort_and_index_bam_using_samtools.bam	q50	12	17
./1k/sort_and_index_bam_using_samtools.bam	q75	12	18
./1k/sort_and_index_bam_using_samtools.bam	q95	12	20
./1k/sort_and_index_bam_using_samtools.bam	q05	13	15
./1k/sort_and_index_bam_using_samtools.bam	q25	13	17
./1k/sort_and_index_bam_using_samtools.bam	q50	13	17
./1k/sort_and_index_bam_using_samtools.bam	q75	13	18
./1k/sort_and_index_bam_using_samtools.bam	q95	13	20
./1k/sort_and_index_bam_using_samtools.bam	q05	14	15
./1k/sort_and_index_bam_using_samtools.bam	q25	14	17
./1k/sort_and_index_bam_using_samtools.bam	q50	14	17
./1k/sort_and_index_bam_using_samtools.bam	q75	14	18
./1k/sort_and_index_bam_using_samtools.bam	q95	14	20
./1k/sort_and_index_bam_using_samtools.bam	q05	15	15
./1k/sort_and_index_bam_using_samtools.bam	q25	15	17
./1k/sort_and_index_bam_using_samtools.bam	q50	15	17
./1k/sort_and_index_bam_using_samtools.bam	q75	15	18
./1k/sort_and_index_bam_using_samtools.bam	q95	15	20
./1k/sort_and_index_bam_using_samtools.bam	q05	16	15
./1k/sort_and_index_bam_using_samtools.bam	q25	16	17
./1k/sort_and_index_bam_using_samtools.bam	q50	16	17
./1k/sort_and_index_bam_using_samtools.bam	q75	16	18
./1k/sort_and_index_bam_using_samtools.bam	q95	16	19
./1k/sort_and_index_bam_using_samtools.bam	q05	17	15
./1k/sort_and_index_bam_using_samtools.bam	q25	17	17
./1k/sort_and_index_bam_using_samtools.bam	q50	17	17
./1k/sort_and_index_bam_using_samtools.bam	q75	17	18
./1k/sort_and_index_bam_using_samtools.bam	q95	17	20
./1k/sort_and_index_bam_using_samtools.bam	q05	18	15
./1k/sort_and_index_bam_using_samtools.bam	q25	18	17
./1k/sort_and_index_bam_using_samtools.bam	q50	18	17
./1k/sort_and_index_bam_using_samtools.bam	q75	18	18
./1k/sort_and_index_bam_using_samtools.bam	q95	18	20
./1k/sort_and_index_bam_using_samtools.bam	q05	19	15
./1k/sort_and_index_bam_using_samtools.bam	q25	19	17
./1k/sort_and_index_bam_using_samtools.bam	q50	19	17
./1k/sort_and_index_bam_using_samtools.bam	q75	19	18
./1k/sort_and_index_bam_using_samtools.bam	q95	19	20
./1k/sort_and_index_bam_using_samtools.bam	q05	20	15
./1k/sort_and_index_bam_using_samtools.bam	q25	20	17
./1k/sort_and_index_bam_using_samtools.bam	q50	20	17
./1k/sort_and_index_bam_using_samtools.bam	q75	20	18
./1k/sort_and_index_bam_using_samtools.bam	q95	20	20
./1k/sort_and_index_bam_using_samtools.bam	q05	21	15
./1k/sort_and_index_bam_using_samtools.bam	q25	21	17
./1k/sort_and_index_bam_using_samtools.bam	q50	21	17
./1k/sort_and_index_bam_using_samtools.bam	q75	21	18
./1k/sort_and_index_bam_using_samtools.bam	q95	21	20
./1k/sort_and_index_bam_using_samtools.bam	q05	22	15
./1k/sort_and_index_bam_using_samtools.bam	q25	22	17
./1k/sort_and_index_bam_using_samtools.bam	q50	22	17
./1k/sort_and_index_bam_using_samtools.bam	q75	22	18
./1k/sort_and_index_bam_using_samtools.bam	q95	22	20
./1k/sort_and_index_bam_using_samtools.bam	q05	23	15
./1k/sort_and_index_bam_using_samtools.bam	q25	23	17
./1k/sort_and_index_bam_using_samtools.bam	q50	23	17
./1k/sort_and_index_bam_using_samtools.bam	q75	23	18
./1k/sort_and_index_bam_using_samtools.bam	q95	23	20
./1k/sort_and_index_bam_using_samtools.bam	q05	24	15
./1k/sort_and_index_bam_using_samtools.bam	q25	24	17
./1k/sort_and_index_bam_using_samtools.bam	q50	24	17
./1k/sort_and_index_bam_using_samtools.bam	q75	24	18
./1k/sort_and_index_bam_using_samtools.bam	q95	24	20
./1k/sort_and_index_bam_using_samtools.bam	q05	25	15
./1k/sort_and_index_bam_using_samtools.bam	q25	25	17
./1k/sort_and_index_bam_using_samtools.bam	q50	25	17
./1k/sort_and_index_bam_using_samtools.bam	q75	25	18
./1k/sort_and_index_bam_using_samtools.bam	q95	25	20
./1k/sort_and_index_bam_using_samtools.bam	q05	26	15
./1k/sort_and_index_bam_using_samtools.bam	q25	26	16
./1k/sort_and_index_bam_using_samtools.bam	q50	26	17
./1k/sort_and_index_bam_using_samtools.bam	q75	26	18
./1k/sort_and_index_bam_using_samtools.bam	q95	26	20
./1k/sort_and_index_bam_using_samtools.bam	q05	27	15
